customer_id,city,signup_date,signup_year,signup_month,signup_month_name,signup_quarter
21677,Pune,2019-12-10,2019,12,December,Q4
21678,Delhi,2023-04-04,2023,4,April,Q2
21679,Pune,2022-10-12,2022,10,October,Q4
21680,Mumbai,2023-05-25,2023,5,May,Q2
21681,Pune,2022-11-06,2022,11,November,Q4
21682,Mumbai,2019-01-25,2019,1,January,Q1
21683,Bangalore,2020-01-10,2020,1,January,Q1
21684,Pune,2023-03-30,2023,3,March,Q1
21685,Bangalore,2021-04-30,2021,4,April,Q2
21686,Mumbai,2023-07-04,2023,7,July,Q3
21687,Delhi,2020-01-05,2020,1,January,Q1
21688,Mumbai,2022-12-20,2022,12,December,Q4
21689,Mumbai,2023-05-29,2023,5,May,Q2
21690,Bangalore,2021-07-19,2021,7,July,Q3
21691,Mumbai,2020-12-07,2020,12,December,Q4
21692,Bangalore,2019-06-28,2019,6,June,Q2
21693,Delhi,2023-06-05,2023,6,June,Q2
21694,Mumbai,2019-09-05,2019,9,September,Q3
21695,Mumbai,2023-12-01,2023,12,December,Q4
21696,Mumbai,2023-04-24,2023,4,April,Q2
21697,Mumbai,2022-02-25,2022,2,February,Q1
21698,Bangalore,2019-06-17,2019,6,June,Q2
21699,Bangalore,2022-04-20,2022,4,April,Q2
21700,Delhi,2021-05-29,2021,5,May,Q2
21701,Delhi,2023-06-05,2023,6,June,Q2
21702,Pune,2019-04-24,2019,4,April,Q2
21703,Pune,2022-03-06,2022,3,March,Q1
21704,Delhi,2020-05-23,2020,5,May,Q2
21705,Mumbai,2020-09-01,2020,9,September,Q3
21706,Pune,2019-11-11,2019,11,November,Q4
21707,Pune,2019-05-15,2019,5,May,Q2
21708,Bangalore,2020-11-15,2020,11,November,Q4
21709,Pune,2021-07-03,2021,7,July,Q3
21710,Delhi,2019-04-08,2019,4,April,Q2
21711,Mumbai,2023-03-15,2023,3,March,Q1
21712,Delhi,2021-10-05,2021,10,October,Q4
21713,Mumbai,2020-10-07,2020,10,October,Q4
21714,Mumbai,2021-01-02,2021,1,January,Q1
21715,Pune,2021-05-22,2021,5,May,Q2
21716,Bangalore,2020-01-18,2020,1,January,Q1
21717,Pune,2022-11-26,2022,11,November,Q4
21718,Bangalore,2023-02-25,2023,2,February,Q1
21719,Pune,2022-08-30,2022,8,August,Q3
21720,Mumbai,2019-04-04,2019,4,April,Q2
21721,Delhi,2019-07-16,2019,7,July,Q3
21722,Mumbai,2021-06-08,2021,6,June,Q2
21723,Bangalore,2023-11-18,2023,11,November,Q4
21724,Bangalore,2022-01-13,2022,1,January,Q1
21725,Mumbai,2022-05-11,2022,5,May,Q2
21726,Delhi,2021-10-24,2021,10,October,Q4
21727,Delhi,2019-01-18,2019,1,January,Q1
21728,Pune,2021-02-06,2021,2,February,Q1
21729,Pune,2022-03-19,2022,3,March,Q1
21730,Pune,2019-02-12,2019,2,February,Q1
21731,Mumbai,2019-05-06,2019,5,May,Q2
21732,Delhi,2020-07-17,2020,7,July,Q3
21733,Mumbai,2021-06-12,2021,6,June,Q2
21734,Pune,2022-03-22,2022,3,March,Q1
21735,Mumbai,2022-05-05,2022,5,May,Q2
21736,Pune,2020-06-06,2020,6,June,Q2
21737,Delhi,2022-01-21,2022,1,January,Q1
21738,Bangalore,2021-05-10,2021,5,May,Q2
21739,Delhi,2019-03-29,2019,3,March,Q1
21740,Delhi,2022-12-16,2022,12,December,Q4
21741,Mumbai,2020-05-22,2020,5,May,Q2
21742,Mumbai,2022-04-15,2022,4,April,Q2
21743,Bangalore,2020-11-23,2020,11,November,Q4
21744,Delhi,2020-12-25,2020,12,December,Q4
21745,Pune,2019-11-27,2019,11,November,Q4
21746,Pune,2023-03-23,2023,3,March,Q1
21747,Bangalore,2021-04-13,2021,4,April,Q2
21748,Mumbai,2021-07-05,2021,7,July,Q3
21749,Pune,2021-06-27,2021,6,June,Q2
21750,Delhi,2019-11-04,2019,11,November,Q4
21751,Mumbai,2020-11-24,2020,11,November,Q4
21752,Delhi,2020-11-17,2020,11,November,Q4
21753,Bangalore,2019-11-27,2019,11,November,Q4
21754,Bangalore,2022-12-17,2022,12,December,Q4
21755,Bangalore,2019-11-28,2019,11,November,Q4
21756,Pune,2020-02-25,2020,2,February,Q1
21757,Pune,2019-11-26,2019,11,November,Q4
21758,Pune,2019-01-26,2019,1,January,Q1
21759,Mumbai,2023-09-08,2023,9,September,Q3
21760,Mumbai,2022-09-09,2022,9,September,Q3
21761,Bangalore,2019-12-26,2019,12,December,Q4
21762,Delhi,2019-04-19,2019,4,April,Q2
21763,Mumbai,2023-07-25,2023,7,July,Q3
21764,Pune,2021-06-20,2021,6,June,Q2
21765,Bangalore,2023-05-13,2023,5,May,Q2
21766,Pune,2021-09-04,2021,9,September,Q3
21767,Mumbai,2019-01-09,2019,1,January,Q1
21768,Delhi,2020-12-02,2020,12,December,Q4
21769,Delhi,2021-12-14,2021,12,December,Q4
21770,Mumbai,2020-07-12,2020,7,July,Q3
21771,Delhi,2020-09-14,2020,9,September,Q3
21772,Delhi,2022-01-27,2022,1,January,Q1
21773,Delhi,2022-08-19,2022,8,August,Q3
21774,Mumbai,2020-06-12,2020,6,June,Q2
21775,Delhi,2021-10-24,2021,10,October,Q4
21776,Bangalore,2022-05-12,2022,5,May,Q2
21777,Delhi,2021-09-06,2021,9,September,Q3
21778,Mumbai,2023-05-14,2023,5,May,Q2
21779,Delhi,2022-07-03,2022,7,July,Q3
21780,Pune,2021-08-22,2021,8,August,Q3
21781,Mumbai,2022-10-10,2022,10,October,Q4
21782,Mumbai,2020-07-03,2020,7,July,Q3
21783,Mumbai,2020-11-11,2020,11,November,Q4
21784,Mumbai,2022-04-10,2022,4,April,Q2
21785,Bangalore,2023-03-14,2023,3,March,Q1
21786,Bangalore,2019-11-17,2019,11,November,Q4
21787,Delhi,2023-04-27,2023,4,April,Q2
21788,Mumbai,2020-08-21,2020,8,August,Q3
21789,Pune,2023-05-16,2023,5,May,Q2
21790,Mumbai,2019-05-31,2019,5,May,Q2
21791,Delhi,2020-05-12,2020,5,May,Q2
21792,Delhi,2019-01-03,2019,1,January,Q1
21793,Pune,2020-05-02,2020,5,May,Q2
21794,Delhi,2023-01-24,2023,1,January,Q1
21795,Delhi,2020-01-24,2020,1,January,Q1
21796,Bangalore,2020-08-04,2020,8,August,Q3
21797,Bangalore,2023-02-04,2023,2,February,Q1
21798,Bangalore,2022-02-13,2022,2,February,Q1
21799,Bangalore,2021-12-18,2021,12,December,Q4
21800,Delhi,2021-08-24,2021,8,August,Q3
21801,Pune,2019-03-05,2019,3,March,Q1
21802,Pune,2021-08-22,2021,8,August,Q3
21803,Bangalore,2019-04-13,2019,4,April,Q2
21804,Mumbai,2020-04-02,2020,4,April,Q2
21805,Bangalore,2020-03-15,2020,3,March,Q1
21806,Pune,2020-08-05,2020,8,August,Q3
21807,Delhi,2020-03-02,2020,3,March,Q1
21808,Delhi,2020-11-22,2020,11,November,Q4
21809,Bangalore,2022-07-10,2022,7,July,Q3
21810,Mumbai,2020-07-31,2020,7,July,Q3
21811,Pune,2020-09-06,2020,9,September,Q3
21812,Bangalore,2023-07-07,2023,7,July,Q3
21813,Mumbai,2019-05-06,2019,5,May,Q2
21814,Pune,2020-10-31,2020,10,October,Q4
21815,Delhi,2019-09-24,2019,9,September,Q3
21816,Pune,2022-03-04,2022,3,March,Q1
21817,Bangalore,2021-11-01,2021,11,November,Q4
21818,Pune,2023-09-12,2023,9,September,Q3
21819,Bangalore,2022-10-21,2022,10,October,Q4
21820,Pune,2021-04-23,2021,4,April,Q2
21821,Bangalore,2023-02-03,2023,2,February,Q1
21822,Bangalore,2020-08-19,2020,8,August,Q3
21823,Delhi,2019-07-05,2019,7,July,Q3
21824,Pune,2020-06-09,2020,6,June,Q2
21825,Pune,2021-05-29,2021,5,May,Q2
21826,Mumbai,2019-03-16,2019,3,March,Q1
21827,Bangalore,2020-12-07,2020,12,December,Q4
21828,Delhi,2019-01-03,2019,1,January,Q1
21829,Pune,2019-09-26,2019,9,September,Q3
21830,Bangalore,2023-11-09,2023,11,November,Q4
21831,Pune,2023-08-11,2023,8,August,Q3
21832,Mumbai,2021-09-22,2021,9,September,Q3
21833,Delhi,2021-08-13,2021,8,August,Q3
21834,Delhi,2021-07-26,2021,7,July,Q3
21835,Mumbai,2020-08-07,2020,8,August,Q3
21836,Pune,2021-08-19,2021,8,August,Q3
21837,Pune,2020-10-07,2020,10,October,Q4
21838,Bangalore,2021-12-12,2021,12,December,Q4
21839,Pune,2023-05-02,2023,5,May,Q2
21840,Mumbai,2021-07-17,2021,7,July,Q3
21841,Pune,2023-12-09,2023,12,December,Q4
21842,Bangalore,2022-03-01,2022,3,March,Q1
21843,Pune,2021-11-21,2021,11,November,Q4
21844,Mumbai,2022-10-05,2022,10,October,Q4
21845,Delhi,2022-07-31,2022,7,July,Q3
21846,Delhi,2023-03-10,2023,3,March,Q1
21847,Pune,2019-06-28,2019,6,June,Q2
21848,Pune,2020-08-11,2020,8,August,Q3
21849,Delhi,2019-03-27,2019,3,March,Q1
21850,Bangalore,2019-01-01,2019,1,January,Q1
21851,Pune,2020-09-12,2020,9,September,Q3
21852,Pune,2021-10-17,2021,10,October,Q4
21853,Pune,2020-04-13,2020,4,April,Q2
21854,Pune,2019-11-10,2019,11,November,Q4
21855,Mumbai,2020-12-20,2020,12,December,Q4
21856,Pune,2021-06-21,2021,6,June,Q2
21857,Mumbai,2019-10-09,2019,10,October,Q4
21858,Delhi,2023-05-19,2023,5,May,Q2
21859,Bangalore,2019-12-31,2019,12,December,Q4
21860,Pune,2023-01-31,2023,1,January,Q1
21861,Mumbai,2020-09-02,2020,9,September,Q3
21862,Mumbai,2021-11-12,2021,11,November,Q4
21863,Bangalore,2021-10-17,2021,10,October,Q4
21864,Pune,2021-12-03,2021,12,December,Q4
21865,Pune,2019-04-27,2019,4,April,Q2
21866,Mumbai,2022-01-30,2022,1,January,Q1
21867,Delhi,2019-10-31,2019,10,October,Q4
21868,Delhi,2023-10-30,2023,10,October,Q4
21869,Delhi,2022-08-28,2022,8,August,Q3
21870,Pune,2023-05-09,2023,5,May,Q2
21871,Mumbai,2019-09-02,2019,9,September,Q3
21872,Bangalore,2023-10-23,2023,10,October,Q4
21873,Delhi,2019-09-10,2019,9,September,Q3
21874,Delhi,2023-11-14,2023,11,November,Q4
21875,Bangalore,2022-10-30,2022,10,October,Q4
21876,Delhi,2022-07-07,2022,7,July,Q3
21877,Pune,2020-08-21,2020,8,August,Q3
21878,Mumbai,2023-01-27,2023,1,January,Q1
21879,Pune,2021-10-01,2021,10,October,Q4
21880,Bangalore,2022-05-31,2022,5,May,Q2
21881,Bangalore,2019-09-14,2019,9,September,Q3
21882,Bangalore,2019-07-20,2019,7,July,Q3
21883,Bangalore,2023-04-09,2023,4,April,Q2
21884,Delhi,2022-09-19,2022,9,September,Q3
21885,Delhi,2022-07-10,2022,7,July,Q3
21886,Pune,2022-02-01,2022,2,February,Q1
21887,Bangalore,2021-04-13,2021,4,April,Q2
21888,Bangalore,2019-11-11,2019,11,November,Q4
21889,Bangalore,2021-10-03,2021,10,October,Q4
21890,Bangalore,2023-04-16,2023,4,April,Q2
21891,Bangalore,2019-02-13,2019,2,February,Q1
21892,Bangalore,2021-05-28,2021,5,May,Q2
21893,Delhi,2020-04-28,2020,4,April,Q2
21894,Mumbai,2019-03-24,2019,3,March,Q1
21895,Bangalore,2019-05-25,2019,5,May,Q2
21896,Bangalore,2020-03-13,2020,3,March,Q1
21897,Delhi,2022-03-19,2022,3,March,Q1
21898,Pune,2021-07-26,2021,7,July,Q3
21899,Mumbai,2019-07-06,2019,7,July,Q3
21900,Mumbai,2023-10-31,2023,10,October,Q4
21901,Mumbai,2021-07-03,2021,7,July,Q3
21902,Mumbai,2019-07-24,2019,7,July,Q3
21903,Mumbai,2019-12-12,2019,12,December,Q4
21904,Mumbai,2019-12-27,2019,12,December,Q4
21905,Mumbai,2023-02-16,2023,2,February,Q1
21906,Mumbai,2019-10-08,2019,10,October,Q4
21907,Delhi,2023-04-17,2023,4,April,Q2
21908,Bangalore,2022-08-21,2022,8,August,Q3
21909,Mumbai,2021-10-26,2021,10,October,Q4
21910,Pune,2023-07-06,2023,7,July,Q3
21911,Mumbai,2019-11-21,2019,11,November,Q4
21912,Pune,2020-03-14,2020,3,March,Q1
21913,Mumbai,2019-06-10,2019,6,June,Q2
21914,Bangalore,2022-08-18,2022,8,August,Q3
21915,Delhi,2023-12-03,2023,12,December,Q4
21916,Mumbai,2019-01-06,2019,1,January,Q1
21917,Delhi,2020-03-12,2020,3,March,Q1
21918,Pune,2023-12-08,2023,12,December,Q4
21919,Delhi,2022-04-24,2022,4,April,Q2
21920,Bangalore,2022-06-09,2022,6,June,Q2
21921,Pune,2020-05-22,2020,5,May,Q2
21922,Pune,2020-07-15,2020,7,July,Q3
21923,Delhi,2020-02-02,2020,2,February,Q1
21924,Bangalore,2022-03-24,2022,3,March,Q1
21925,Mumbai,2021-05-01,2021,5,May,Q2
21926,Bangalore,2019-12-30,2019,12,December,Q4
21927,Bangalore,2019-03-17,2019,3,March,Q1
21928,Pune,2020-12-07,2020,12,December,Q4
21929,Mumbai,2020-04-16,2020,4,April,Q2
21930,Pune,2023-08-29,2023,8,August,Q3
21931,Pune,2022-05-02,2022,5,May,Q2
21932,Mumbai,2022-12-23,2022,12,December,Q4
21933,Pune,2020-09-25,2020,9,September,Q3
21934,Delhi,2020-09-05,2020,9,September,Q3
21935,Mumbai,2021-01-26,2021,1,January,Q1
21936,Bangalore,2023-03-02,2023,3,March,Q1
21937,Pune,2020-02-20,2020,2,February,Q1
21938,Delhi,2022-06-28,2022,6,June,Q2
21939,Pune,2023-11-04,2023,11,November,Q4
21940,Delhi,2021-09-21,2021,9,September,Q3
21941,Bangalore,2019-03-13,2019,3,March,Q1
21942,Bangalore,2023-03-30,2023,3,March,Q1
21943,Bangalore,2022-01-15,2022,1,January,Q1
21944,Delhi,2019-03-07,2019,3,March,Q1
21945,Pune,2021-01-31,2021,1,January,Q1
21946,Mumbai,2020-07-28,2020,7,July,Q3
21947,Delhi,2021-11-25,2021,11,November,Q4
21948,Delhi,2023-01-05,2023,1,January,Q1
21949,Bangalore,2022-06-09,2022,6,June,Q2
21950,Bangalore,2023-07-12,2023,7,July,Q3
21951,Mumbai,2019-06-26,2019,6,June,Q2
21952,Pune,2023-06-21,2023,6,June,Q2
21953,Mumbai,2019-04-28,2019,4,April,Q2
21954,Pune,2020-12-16,2020,12,December,Q4
21955,Pune,2019-12-22,2019,12,December,Q4
21956,Bangalore,2022-10-20,2022,10,October,Q4
21957,Delhi,2019-07-01,2019,7,July,Q3
21958,Bangalore,2023-08-10,2023,8,August,Q3
21959,Bangalore,2020-06-19,2020,6,June,Q2
21960,Pune,2021-04-16,2021,4,April,Q2
21961,Bangalore,2022-11-29,2022,11,November,Q4
21962,Pune,2023-05-21,2023,5,May,Q2
21963,Pune,2021-11-22,2021,11,November,Q4
21964,Pune,2021-08-24,2021,8,August,Q3
21965,Bangalore,2021-03-25,2021,3,March,Q1
21966,Bangalore,2022-08-27,2022,8,August,Q3
21967,Bangalore,2022-09-10,2022,9,September,Q3
21968,Delhi,2023-07-23,2023,7,July,Q3
21969,Delhi,2022-04-01,2022,4,April,Q2
21970,Delhi,2021-11-20,2021,11,November,Q4
21971,Mumbai,2021-06-26,2021,6,June,Q2
21972,Bangalore,2022-01-22,2022,1,January,Q1
21973,Mumbai,2019-10-03,2019,10,October,Q4
21974,Mumbai,2020-10-20,2020,10,October,Q4
21975,Delhi,2021-10-03,2021,10,October,Q4
21976,Bangalore,2022-03-11,2022,3,March,Q1
21977,Pune,2020-09-15,2020,9,September,Q3
21978,Bangalore,2020-10-07,2020,10,October,Q4
21979,Pune,2022-04-02,2022,4,April,Q2
21980,Delhi,2021-10-04,2021,10,October,Q4
21981,Bangalore,2019-06-22,2019,6,June,Q2
21982,Pune,2020-06-03,2020,6,June,Q2
21983,Mumbai,2022-01-08,2022,1,January,Q1
21984,Pune,2020-12-16,2020,12,December,Q4
21985,Mumbai,2019-05-23,2019,5,May,Q2
21986,Mumbai,2019-05-15,2019,5,May,Q2
21987,Mumbai,2021-12-18,2021,12,December,Q4
21988,Delhi,2021-08-23,2021,8,August,Q3
21989,Pune,2023-10-23,2023,10,October,Q4
21990,Delhi,2022-09-14,2022,9,September,Q3
21991,Delhi,2019-07-06,2019,7,July,Q3
21992,Bangalore,2021-02-10,2021,2,February,Q1
21993,Mumbai,2019-03-20,2019,3,March,Q1
21994,Delhi,2023-03-26,2023,3,March,Q1
21995,Mumbai,2020-05-15,2020,5,May,Q2
21996,Delhi,2019-07-01,2019,7,July,Q3
21997,Pune,2021-09-08,2021,9,September,Q3
21998,Mumbai,2021-09-09,2021,9,September,Q3
21999,Mumbai,2023-08-18,2023,8,August,Q3
22000,Bangalore,2020-10-02,2020,10,October,Q4
22001,Pune,2021-03-03,2021,3,March,Q1
22002,Pune,2020-04-07,2020,4,April,Q2
22003,Bangalore,2020-09-12,2020,9,September,Q3
22004,Bangalore,2022-04-21,2022,4,April,Q2
22005,Bangalore,2019-10-28,2019,10,October,Q4
22006,Mumbai,2023-01-07,2023,1,January,Q1
22007,Mumbai,2021-04-25,2021,4,April,Q2
22008,Pune,2022-03-22,2022,3,March,Q1
22009,Delhi,2022-07-31,2022,7,July,Q3
22010,Bangalore,2019-09-03,2019,9,September,Q3
22011,Pune,2019-08-01,2019,8,August,Q3
22012,Bangalore,2022-10-15,2022,10,October,Q4
22013,Delhi,2022-08-02,2022,8,August,Q3
22014,Pune,2021-05-24,2021,5,May,Q2
22015,Delhi,2023-04-09,2023,4,April,Q2
22016,Pune,2021-03-04,2021,3,March,Q1
22017,Bangalore,2021-03-03,2021,3,March,Q1
22018,Mumbai,2019-06-02,2019,6,June,Q2
22019,Pune,2020-12-05,2020,12,December,Q4
22020,Delhi,2021-11-27,2021,11,November,Q4
22021,Pune,2020-05-04,2020,5,May,Q2
22022,Delhi,2019-12-06,2019,12,December,Q4
22023,Bangalore,2019-07-25,2019,7,July,Q3
22024,Delhi,2023-09-15,2023,9,September,Q3
22025,Pune,2020-07-27,2020,7,July,Q3
22026,Mumbai,2019-05-08,2019,5,May,Q2
22027,Pune,2019-11-03,2019,11,November,Q4
22028,Delhi,2023-09-12,2023,9,September,Q3
22029,Bangalore,2023-10-05,2023,10,October,Q4
22030,Bangalore,2020-07-21,2020,7,July,Q3
22031,Bangalore,2022-07-15,2022,7,July,Q3
22032,Bangalore,2019-03-27,2019,3,March,Q1
22033,Bangalore,2023-08-23,2023,8,August,Q3
22034,Mumbai,2023-04-18,2023,4,April,Q2
22035,Delhi,2021-04-16,2021,4,April,Q2
22036,Delhi,2023-08-02,2023,8,August,Q3
22037,Bangalore,2020-07-26,2020,7,July,Q3
22038,Bangalore,2022-12-23,2022,12,December,Q4
22039,Bangalore,2023-05-21,2023,5,May,Q2
22040,Mumbai,2023-10-16,2023,10,October,Q4
22041,Delhi,2023-06-10,2023,6,June,Q2
22042,Pune,2022-11-16,2022,11,November,Q4
22043,Delhi,2019-02-09,2019,2,February,Q1
22044,Bangalore,2019-12-19,2019,12,December,Q4
22045,Mumbai,2021-08-20,2021,8,August,Q3
22046,Mumbai,2019-09-03,2019,9,September,Q3
22047,Mumbai,2023-07-15,2023,7,July,Q3
22048,Pune,2023-12-20,2023,12,December,Q4
22049,Delhi,2023-09-04,2023,9,September,Q3
22050,Bangalore,2021-04-06,2021,4,April,Q2
22051,Pune,2021-03-30,2021,3,March,Q1
22052,Delhi,2019-05-19,2019,5,May,Q2
22053,Mumbai,2020-09-18,2020,9,September,Q3
22054,Delhi,2022-08-23,2022,8,August,Q3
22055,Pune,2022-08-21,2022,8,August,Q3
22056,Delhi,2021-03-20,2021,3,March,Q1
22057,Mumbai,2019-11-05,2019,11,November,Q4
22058,Mumbai,2023-09-05,2023,9,September,Q3
22059,Pune,2019-03-30,2019,3,March,Q1
22060,Pune,2020-09-27,2020,9,September,Q3
22061,Delhi,2020-05-07,2020,5,May,Q2
22062,Delhi,2019-10-15,2019,10,October,Q4
22063,Pune,2019-12-03,2019,12,December,Q4
22064,Bangalore,2020-08-19,2020,8,August,Q3
22065,Pune,2023-05-08,2023,5,May,Q2
22066,Bangalore,2021-01-11,2021,1,January,Q1
22067,Pune,2023-07-03,2023,7,July,Q3
22068,Delhi,2020-09-01,2020,9,September,Q3
22069,Mumbai,2023-04-24,2023,4,April,Q2
22070,Pune,2022-08-31,2022,8,August,Q3
22071,Pune,2021-10-06,2021,10,October,Q4
22072,Bangalore,2023-03-02,2023,3,March,Q1
22073,Delhi,2023-07-19,2023,7,July,Q3
22074,Mumbai,2023-03-16,2023,3,March,Q1
22075,Bangalore,2020-07-27,2020,7,July,Q3
22076,Pune,2023-12-21,2023,12,December,Q4
22077,Delhi,2023-12-22,2023,12,December,Q4
22078,Pune,2020-03-11,2020,3,March,Q1
22079,Bangalore,2020-08-19,2020,8,August,Q3
22080,Delhi,2019-10-13,2019,10,October,Q4
22081,Mumbai,2023-09-07,2023,9,September,Q3
22082,Bangalore,2022-08-19,2022,8,August,Q3
22083,Mumbai,2019-04-23,2019,4,April,Q2
22084,Bangalore,2019-12-29,2019,12,December,Q4
22085,Bangalore,2022-03-28,2022,3,March,Q1
22086,Delhi,2021-12-04,2021,12,December,Q4
22087,Mumbai,2020-09-06,2020,9,September,Q3
22088,Delhi,2022-06-15,2022,6,June,Q2
22089,Delhi,2021-08-04,2021,8,August,Q3
22090,Bangalore,2022-04-25,2022,4,April,Q2
22091,Pune,2020-05-09,2020,5,May,Q2
22092,Delhi,2023-11-01,2023,11,November,Q4
22093,Bangalore,2023-11-19,2023,11,November,Q4
22094,Pune,2023-05-31,2023,5,May,Q2
22095,Pune,2021-06-09,2021,6,June,Q2
22096,Bangalore,2019-04-14,2019,4,April,Q2
22097,Mumbai,2022-03-28,2022,3,March,Q1
22098,Bangalore,2022-09-17,2022,9,September,Q3
22099,Bangalore,2019-02-28,2019,2,February,Q1
22100,Mumbai,2019-05-27,2019,5,May,Q2
22101,Delhi,2022-04-03,2022,4,April,Q2
22102,Pune,2023-09-13,2023,9,September,Q3
22103,Delhi,2020-10-29,2020,10,October,Q4
22104,Delhi,2022-12-16,2022,12,December,Q4
22105,Bangalore,2021-03-17,2021,3,March,Q1
22106,Pune,2020-12-16,2020,12,December,Q4
22107,Bangalore,2022-07-16,2022,7,July,Q3
22108,Bangalore,2019-05-08,2019,5,May,Q2
22109,Delhi,2022-06-12,2022,6,June,Q2
22110,Pune,2021-04-26,2021,4,April,Q2
22111,Pune,2019-12-29,2019,12,December,Q4
22112,Delhi,2022-01-09,2022,1,January,Q1
22113,Mumbai,2022-03-13,2022,3,March,Q1
22114,Bangalore,2020-08-04,2020,8,August,Q3
22115,Delhi,2021-01-05,2021,1,January,Q1
22116,Delhi,2023-08-11,2023,8,August,Q3
22117,Bangalore,2022-02-21,2022,2,February,Q1
22118,Mumbai,2023-12-25,2023,12,December,Q4
22119,Delhi,2021-09-23,2021,9,September,Q3
22120,Pune,2023-01-10,2023,1,January,Q1
22121,Delhi,2021-07-15,2021,7,July,Q3
22122,Bangalore,2023-02-15,2023,2,February,Q1
22123,Pune,2020-10-22,2020,10,October,Q4
22124,Pune,2020-07-08,2020,7,July,Q3
22125,Mumbai,2023-01-08,2023,1,January,Q1
22126,Mumbai,2019-02-09,2019,2,February,Q1
22127,Bangalore,2022-07-07,2022,7,July,Q3
22128,Delhi,2019-08-31,2019,8,August,Q3
22129,Pune,2022-11-27,2022,11,November,Q4
22130,Delhi,2023-02-11,2023,2,February,Q1
22131,Pune,2022-08-04,2022,8,August,Q3
22132,Bangalore,2022-04-05,2022,4,April,Q2
22133,Delhi,2023-02-18,2023,2,February,Q1
22134,Delhi,2022-04-10,2022,4,April,Q2
22135,Pune,2019-06-27,2019,6,June,Q2
22136,Delhi,2020-12-21,2020,12,December,Q4
22137,Delhi,2023-10-07,2023,10,October,Q4
22138,Bangalore,2019-03-26,2019,3,March,Q1
22139,Pune,2021-04-14,2021,4,April,Q2
22140,Delhi,2019-08-01,2019,8,August,Q3
22141,Bangalore,2020-06-30,2020,6,June,Q2
22142,Delhi,2019-12-01,2019,12,December,Q4
22143,Bangalore,2021-05-05,2021,5,May,Q2
22144,Delhi,2021-06-21,2021,6,June,Q2
22145,Bangalore,2022-05-22,2022,5,May,Q2
22146,Pune,2021-06-18,2021,6,June,Q2
22147,Mumbai,2023-06-11,2023,6,June,Q2
22148,Pune,2023-11-20,2023,11,November,Q4
22149,Mumbai,2022-06-14,2022,6,June,Q2
22150,Delhi,2023-06-15,2023,6,June,Q2
22151,Bangalore,2021-09-24,2021,9,September,Q3
22152,Mumbai,2020-04-14,2020,4,April,Q2
22153,Mumbai,2021-11-29,2021,11,November,Q4
22154,Bangalore,2023-06-06,2023,6,June,Q2
22155,Pune,2023-04-15,2023,4,April,Q2
22156,Bangalore,2023-02-22,2023,2,February,Q1
22157,Bangalore,2021-03-31,2021,3,March,Q1
22158,Bangalore,2023-01-01,2023,1,January,Q1
22159,Bangalore,2019-12-25,2019,12,December,Q4
22160,Pune,2021-04-13,2021,4,April,Q2
22161,Pune,2022-10-26,2022,10,October,Q4
22162,Delhi,2019-06-27,2019,6,June,Q2
22163,Mumbai,2019-03-05,2019,3,March,Q1
22164,Pune,2020-04-20,2020,4,April,Q2
22165,Delhi,2022-02-23,2022,2,February,Q1
22166,Mumbai,2023-07-11,2023,7,July,Q3
22167,Delhi,2019-09-19,2019,9,September,Q3
22168,Pune,2023-10-10,2023,10,October,Q4
22169,Bangalore,2019-10-30,2019,10,October,Q4
22170,Delhi,2023-04-12,2023,4,April,Q2
22171,Delhi,2023-02-15,2023,2,February,Q1
22172,Mumbai,2020-08-14,2020,8,August,Q3
22173,Delhi,2021-10-16,2021,10,October,Q4
22174,Mumbai,2021-06-08,2021,6,June,Q2
22175,Mumbai,2022-09-07,2022,9,September,Q3
22176,Delhi,2020-01-04,2020,1,January,Q1
22177,Mumbai,2023-04-02,2023,4,April,Q2
22178,Pune,2022-02-16,2022,2,February,Q1
22179,Bangalore,2023-06-02,2023,6,June,Q2
22180,Pune,2021-07-09,2021,7,July,Q3
22181,Mumbai,2020-06-19,2020,6,June,Q2
22182,Pune,2019-05-20,2019,5,May,Q2
22183,Bangalore,2022-11-12,2022,11,November,Q4
22184,Bangalore,2023-08-11,2023,8,August,Q3
22185,Delhi,2020-03-01,2020,3,March,Q1
22186,Bangalore,2022-07-26,2022,7,July,Q3
22187,Mumbai,2023-03-21,2023,3,March,Q1
22188,Mumbai,2022-11-21,2022,11,November,Q4
22189,Bangalore,2020-01-21,2020,1,January,Q1
22190,Mumbai,2019-09-03,2019,9,September,Q3
22191,Mumbai,2023-05-16,2023,5,May,Q2
22192,Bangalore,2022-03-05,2022,3,March,Q1
22193,Bangalore,2021-08-05,2021,8,August,Q3
22194,Pune,2020-04-25,2020,4,April,Q2
22195,Mumbai,2022-04-08,2022,4,April,Q2
22196,Mumbai,2020-10-19,2020,10,October,Q4
22197,Delhi,2023-11-26,2023,11,November,Q4
22198,Bangalore,2020-12-14,2020,12,December,Q4
22199,Delhi,2022-01-12,2022,1,January,Q1
22200,Mumbai,2023-07-25,2023,7,July,Q3
22201,Mumbai,2021-06-24,2021,6,June,Q2
22202,Delhi,2020-01-07,2020,1,January,Q1
22203,Bangalore,2023-06-25,2023,6,June,Q2
22204,Bangalore,2019-11-11,2019,11,November,Q4
22205,Delhi,2020-04-23,2020,4,April,Q2
22206,Bangalore,2019-05-12,2019,5,May,Q2
22207,Mumbai,2022-05-30,2022,5,May,Q2
